ZoomInfo Company ID,Founded Year,Revenue (in 000s USD),Revenue Range (in USD),Est. Marketing Department Budget (in 000s USD),Est. Finance Department Budget (in 000s USD),Est. IT Department Budget (in 000s USD),Est. HR Department Budget (in 000s USD),Employees,Employee Range,Past 1 Year Employee Growth Rate,Past 2 Year Employee Growth Rate,SIC Code 1,SIC Code 2,SIC Codes,NAICS Code 1,NAICS Code 2,NAICS Codes,Primary Industry,Primary Sub-Industry,All Industries,All Sub-Industries,Industry Hierarchical Category,Secondary Industry Hierarchical Category,Alexa Rank,Ownership Type,Business Model,Certified Active Company,Certification Date,Total Funding Amount (in 000s USD),Recent Funding Amount (in 000s USD),Recent Funding Round,Recent Funding Date,Recent Investors,All Investors,Company City,Company State,Company Zip Code,Company Country,Number of Locations,Company Is Acquired,Company ID (Ultimate Parent),Company ID (Immediate Parent)
52398162,1899,78400,$50 mil. - $100 mil.,10270,784,2665,28511,20000,Employees.10000plus,16.4,16.4,9431,8062,80;806;8062;94;943;9431,923120,622110,92;923;9231;92312;923120;62;622;6221;62211;622110,Hospitals & Physicians Clinics,Medical & Surgical Hospitals,Hospitals & Physicians Clinics,Medical & Surgical Hospitals,hospitals,hospitals.hospital,104662,Private,B2B,Yes,16-Feb-24,0,0,,,,,Allentown,Pennsylvania,18103,United States,400,Yes,559441351,559441351
128581910,2001,212275,$100 mil. - $250 mil.,12736,2122,5306,799,406,Employees.250to499,3.6,3.6,4226,4225,42;422;4225;4226,493190,493110,49;493;4931;49311;493110;49319;493190,Transportation,Freight & Logistics Services,Transportation,Freight & Logistics Services,transportation,transportation.freight,1449143,Private,B2B,Yes,27-Feb-24,2000,2000,Debt,29-Apr-20,PPP,PPP,Overland Park,Kansas,66204,United States,30,,,
85590595,1994,26633,$25 mil. - $50 mil.,2157,399,985,257,115,Employees.100to249,0,0,4813,481,48;481;4813,517311,517111,51;517;5171;51711;517111;5173;51731;517311,Telecommunications,Cable & Satellite,Telecommunications,Cable & Satellite;Telephony & Wireless,telecom,telecom.cable,1637058,Private,B2B,Yes,23-Jul-20,1000,1000,Debt,28-Apr-20,PPP,PPP,Hebron,Indiana,46341,United States,6,,,
353696402,1978,3679,$1 mil. - $5 mil.,423,36,172,32,14,Employees.10to19,0,0,6531,653,65;653;6531,531311,53131,53;531;5312;5313;53131;531311,Real Estate,,Real Estate,,realestate,,13726300,Private,B2B,Yes,18-Mar-22,0,0,,,,,Huntington Beach,California,92647,United States,,,,
28459040,1831,15230000,Over $5 bil.,913800,152300,517820,27085,19000,Employees.10000plus,10.4,10.4,8221,822,82;822;8221,711110,621111,61;611;6113;61131;611310;53;531;5311;53111;531110;54;541;5416;54161;541618;71;711;7111;71111;711110;5413;54135;541350;62;621;6211;62111;621111,Education,Colleges & Universities,Education,Colleges & Universities,education,education.university,4757,Private,B2B,Yes,21-Jul-23,0,0,,,,,New York City,New York,10012,United States,99,,,
9176985,2001,240205,$100 mil. - $250 mil.,19456,3603,8887,1135,650,Employees.500to999,8.9,3.5,4899,4841,48;481;4812;4813;489;4899;484;4841,517312,517112,51;517;5171;51711;517112;517111;5173;51731;517312,Telecommunications,"Internet Service Providers, Website Hosting & Internet-related Services",Telecommunications,"Internet Service Providers, Website Hosting & Internet-related Services;Telephony & Wireless",telecom,telecom.internet,417890,Private,B2B,Yes,14-Aug-23,217965,50000,Debt,26-Nov-14,Bank of America Merrill Lynch;Silicon Valley Bank,Mitsui & Co. Venture Partners;Auston Beutner;Mitsui & Co. Venture Partners;Sternhill Partners;Sky Dayton;David Hagan;John Sidgmore;Peter Hovenier;Stewart Alsop;New Enterprise Associates;eCompanies Wireless;Peter Barris;Masami Kawahara;Amy Bersch;New Enterprise Associates;Sprint eWireless;The Dayton Family Trust of 1999;Mitsui & Co.;Red Rock Ventures;Mitsui Corporate Development Funds;Steelpoint Capital Partners;Credit Suisse;Deutsche Bank;Bank of America Merrill Lynch;Silicon Valley Bank,Los Angeles,California,90024,United States,15,,60884997,346363208
94864184,1946,16961280,Over $5 bil.,2069276,169612,339225,170562,61900,Employees.10000plus,0,0,2015,251,02;025;0251;20;201;2015,311615,112320,31;311;3116;31161;311615;11;112;1123;11232;112320,Agriculture,Animals & Livestock,Agriculture;Manufacturing,Animals & Livestock;Food & Beverage,agriculture,agriculture.animals,827437,Public,B2B,Yes,23-Feb-24,133000,1000,Other Financing Round,13-Dec-21,,,Greeley,Colorado,80634,United States,27,,535945343,344197356
24920158,1989,504331,$500 mil. - $1 bil.,66067,5043,18660,4360,1934,Employees.1000to4999,9.3,4.6,7379,7374,73;737;7371;7379;7372;7374,541512,541511,54;541;5415;54151;541511;51;513;5132;51321;513210;541512;518;5182;51821;518210;511;5112;51121;511210,Software,Business Intelligence (BI) Software,Software,Business Intelligence (BI) Software,software,software.bi,94985,Public,B2B,Yes,14-Mar-24,1198000,500000,Debt,15-Jun-21,,,Tysons Corner,Virginia,22182,United States,30,,,
36670036,1946,95268,$50 mil. - $100 mil.,4763,952,2762,666,326,Employees.250to499,7.6,7.2,4424,442,44;442;4424,483113,48311,48;483;4831;48311;483113,Transportation,Marine Shipping & Transportation,Transportation,Marine Shipping & Transportation,transportation,transportation.marine,10458070,Private,B2B,Yes,10-Nov-23,5000,5000,Debt,28-Apr-20,PPP,PPP,Gretna,Louisiana,70053,United States,14,,,
11092694,1979,24218,$10 mil. - $25 mil.,3172,242,847,225,100,Employees.100to249,13.6,20.5,7389,7379,73;737;7373;7379;7372;738;7389,541519,541512,54;541;5415;54151;541512;541519;51;518;5182;51821;518210,Business Services,Custom Software & IT Services,Business Services,Custom Software & IT Services,bizservice,bizservice.techconsulting,1650481,Private,B2B,Yes,14-Feb-24,0,0,,,,,Gaithersburg,Maryland,20879,United States,8,,17746077,17746077
49398640,2001,1634,$1 mil. - $5 mil.,132,24,60,14,6,Employees.5to9,0,0,4813,481,48;481;4813,517311,517111,51;517;5171;51711;517111;5173;51731;517311,Telecommunications,Telephony & Wireless,Telecommunications,Telephony & Wireless,telecom,telecom.telephone,7330925,Private,B2B,Yes,29-Jul-19,0,0,,,,,Newbury Park,California,91320,United States,2,,,
111165458,1961,10480,$10 mil. - $25 mil.,848,157,387,67,29,Employees.20to49,26.1,20.8,5065,506,50;506;5065,423690,42369,42;423;4236;42369;423690,Telecommunications,Cable & Satellite,Telecommunications;Retail,Cable & Satellite;Consumer Electronics & Computers Retail,telecom,telecom.cable,10160573,Private,B2B,Yes,7-Aug-20,441,291,Debt,16-Jan-21,PPP,PPP;PPP,Gurnee,Illinois,60031,United States,6,,,
33753460,1994,32332,$25 mil. - $50 mil.,3718,323,1519,461,173,Employees.100to249,-23.1,-16.8,4959,495,49;495;4959,562998,56299,56;562;5629;56299;562998;22;221,"Energy, Utilities & Waste",,"Energy, Utilities & Waste","Waste Treatment, Environmental Services & Recycling",energy,,9351648,Private,B2B,Yes,3-Apr-23,4000,2000,Debt,24-Feb-21,PPP,PPP;PPP,Valparaiso,Indiana,46383,United States,9,,,
457148530,2018,869,"$500,000 - $1 mil.",43,8,25,4,2,Employees.1to4,0,0,8748,874,87;874;8748,541690,54169,54;541;5416;54169;541690,Business Services,Management Consulting,Business Services,Management Consulting,bizservice,bizservice.consulting,,Private,B2C,No,,0,0,,,,,New York City,New York,10029,United States,1,,,
38732557,1992,237651,$100 mil. - $250 mil.,18299,2376,11169,1979,1136,Employees.1000to4999,-0.9,-6.2,7389,738,73;738;7389;737,541930,54193,54;541;5419;54193;541930;51;518;5182,Business Services,Translation & Linguistic Services,Business Services,Translation & Linguistic Services;Custom Software & IT Services,bizservice,bizservice.language,46043,Private,B2B,Yes,6-Feb-24,0,0,,,,,New York City,New York,10006,United States,23,,38748506,38748506
347880695,2009,6600,$5 mil. - $10 mil.,864,66,244,46,20,Employees.20to49,11.1,-20,7374,7372,73;737;7372;7374,541519,541511,54;541;5415;54151;541519;541511;51;513;5132;51321;513210;518;5182;51821;518210,Software,Financial Software,Software,Financial Software,software,software.finance,5199382,Private,B2B,Yes,13-Dec-23,76200,21000,Unspecified,1-Feb-22,Allianz X,Accel;ICAP;Accel;FirstMark Capital;Accel;ICAP;Euclid Opportunities;Japan Exchange Group;Accel;CME Ventures;Cristóbal Conde;Dawn Capital;FirstMark Capital;Accel Partners;Japan Exchange Group Inc;Allianz X,London,Greater London,EC4M 9AF,United Kingdom,4,,,
24740086,1967,795378,$500 mil. - $1 bil.,19089,7953,19089,987,411,Employees.250to499,13.2,13.2,9631,9621,94;943;9431;95;951;9512;953;9532;9531;96;962;9621;963;9631,926130,926120,92;921;9211;92119;921190;925;9251;92511;925110;92512;925120;926;9261;92612;926120;923;9231;92312;923120;92613;926130,Government,Local,Government,Local,government,government.local,438494,Private,B2B,Yes,3-Feb-21,0,0,,,,,Saint Paul,Minnesota,55101,United States,14,,,
1186913457,,2685,$1 mil. - $5 mil.,212,26,126,21,9,Employees.5to9,0,0,7221,722,72;722;7221,541921,54192,54;541;5419;54192;541921,Consumer Services,Photography Studio,Consumer Services,Photography Studio,consumerservices,consumerservices.photo,7129147,Private,B2C,No,,0,0,,,,,Houston,Texas,77024,United States,1,,,
343617796,2013,7549,$5 mil. - $10 mil.,611,113,279,53,23,Employees.20to49,0,0,7373,737,73;737;7373,541512,54151,54;541;5415;54151;541512,Software,,Software;Business Services,Custom Software & IT Services,software,,14597002,Private,B2B,Yes,15-Jan-23,0,0,,,,,Boulder,Colorado,80304,United States,6,,,
370985773,2007,2096,$1 mil. - $5 mil.,161,20,98,38,11,Employees.10to19,0,0,3993,399,39;399;3993,339950,33995,33;339;3399;33995;339950,Business Services,Advertising & Marketing,Business Services;Manufacturing,Advertising & Marketing;Industrial Machinery & Equipment,bizservice,bizservice.marketing,,Private,B2B,Yes,10-Dec-21,131,131,Debt,1-Mar-21,PPP,PPP,Covina,California,91722,United States,2,,,
481417977,2018,20098,$10 mil. - $25 mil.,1567,150,1085,62,27,Employees.20to49,0,0,8221,7372,82;822;8221;73;737;7372,611310,513210,61;611;6113;61131;611310;51;513;5132;51321;513210,Software,Financial Software,Software,Financial Software,software,software.finance,9561,Private,B2B,Yes,14-Mar-24,176000,165000,Series B,13-Oct-22,Polychain Capital,Polychain Capital,Montreal,Quebec,H2X 3P2,Canada,,,,
12259561,1920,31064,$25 mil. - $50 mil.,2454,310,1460,667,327,Employees.250to499,0.3,0.3,8111,811,81;811;8111,541110,54111,54;541;5411;54111;541110,Law Firms & Legal Services,,Law Firms & Legal Services,,legal,,1482669,Private,B2B,Yes,20-May-22,0,0,,,,,Chicago,Illinois,60606,United States,7,,,
77350784,2001,7228,$5 mil. - $10 mil.,585,108,267,69,30,Employees.20to49,0,0,5995,599,59;599;5995,456130,446130,45;456;4561;45613;456130;44;446;4461;44613;446130,Retail,"Flowers, Gifts & Specialty Stores",Retail,"Flowers, Gifts & Specialty Stores",retail,retail.gifts,,Private,B2B,Yes,27-Apr-22,0,0,,,,,New York City,New York,10150,United States,2,,,
371823960,1947,4312096,$1 bil. - $5 bil.,258725,43120,146611,38187,13859,Employees.10000plus,0.8,0.4,6719,4841,67;671;6719;27;271;2711;274;2741;48;484;4841;272;2721;483;4833,551112,513199,51;516;5161;51612;513;5131;51311;513110;51319;513199;51312;513120;55;551;5511;55111;551112,Holding Companies & Conglomerates,,Holding Companies & Conglomerates,,conglomerate,,4197230,Public,B2B,Yes,20-Apr-23,0,0,,,,,Arlington,Virginia,22209,United States,21,,,
97993200,1989,66752,$50 mil. - $100 mil.,4005,667,1668,351,160,Employees.100to249,25,24,4789,4222,47;478;4789;42;421;4214;422;4222,488999,488510,48;488;4885;48851;488510;4889;48899;488999;484;4842;48423;484230,Transportation,Freight & Logistics Services,Transportation,Freight & Logistics Services,transportation,transportation.freight,5072253,Private,B2B,Yes,21-Feb-24,2000,2000,Debt,8-Apr-20,PPP,PPP,St. Louis,Missouri,63127,United States,15,,,
353584915,1980,1492,$1 mil. - $5 mil.,,,,9,4,Employees.1to4,0,0,7389,738,73;737;738;7389,561990,56199,51;518;5182;56;561;5619;56199;561990,Consumer Services,,Consumer Services,,consumerservices,,,Private,B2C,Yes,27-Aug-21,0,0,,,,,Hartsville,Pennsylvania,18974,United States,1,,,
12259560,1996,637789,$500 mil. - $1 bil.,49747,4783,34440,4353,1931,Employees.1000to4999,0.1,0.4,6036,6035,60;602;6022;603;6036;6035;6029,522180,522110,52;522;5221;52211;522110;52218;522180,Finance,Banking,Finance,Banking,finance,finance.banking,38845,Public,B2B,Yes,22-Jan-24,0,0,,,,,Walla Walla,Washington,99362,United States,46,,,
347490937,2010,14072,$10 mil. - $25 mil.,1843,140,492,51,22,Employees.20to49,0,15.8,7379,737,73;737;7379,541519,54151,54;541;5415;54151;541519,Business Services,Custom Software & IT Services,Business Services,Custom Software & IT Services,bizservice,bizservice.techconsulting,16159866,Private,B2B,Yes,12-Oct-23,150,150,Debt,15-Apr-20,PPP,PPP,Culver City,California,90232,United States,6,,,
348593958,2007,6287,$5 mil. - $10 mil.,823,62,220,68,24,Employees.20to49,9.1,9.1,7371,737,73;737;7371,541511,54151,54;541;5415;54151;541511,Business Services,Custom Software & IT Services,Business Services,Custom Software & IT Services,bizservice,bizservice.techconsulting,189582,Private,B2C,Yes,5-May-23,0,0,,,,,Mount Victoria,,6011,New Zealand,2,,,
457784016,2010,872,"$500,000 - $1 mil.",114,13,32,14,6,Employees.5to9,0,0,5047,504,50;504;5047,423450,42345,42;423;4234;42345;423450,Retail,"Vitamins, Supplements & Health Stores",Retail,"Vitamins, Supplements & Health Stores",retail,retail.health,,Private,B2C,No,,0,0,,,,,Baltimore,Maryland,21210,United States,1,,,
31590145,1976,16535,$10 mil. - $25 mil.,826,165,314,181,80,Employees.50to99,3.9,3.9,1611,161,16;161;1611,237310,23731,23;237;2373;23731;237310,Construction,Commercial & Residential Construction,Construction,Commercial & Residential Construction;Civil Engineering Construction,construction,construction.construction,11042495,Private,B2B,Yes,12-May-22,1000,1000,Debt,1-May-20,PPP,PPP,Sodus,Michigan,49126,United States,1,,,
200294574,2005,345982,$250 mil. - $500 mil.,45323,3459,12801,3670,1628,Employees.1000to4999,3.5,11.6,7389,7379,73;737;7374;7379;738;7389;7372,541519,518210,51;518;5182;51821;518210;513;5132;51321;513210;54;541;5415;54151;541519,Software,Business Intelligence (BI) Software,Software,Business Intelligence (BI) Software,software,software.bi,93278,Public,B2B,Yes,19-Sep-23,340600,147500,Debt,5-Sep-19,Undisclosed,Balderton Capital;AGF Private Equity;Galileo Partners;Balderton Capital;AGF Private Equity;IDInvest Partners;Balderton Capital;Silver Lake Sumeru;Undisclosed;Galileo Partners;AGF Private Equity;Bpifrance;Balderton Capital;Idinvest Partners;Iris Capital;Silver Lake Sumeru;Galileo Partners;AGF Private Equity;Undisclosed,Redwood City,California,94065,United States,22,Yes,225689782,225689782
397639318,2016,19264,$10 mil. - $25 mil.,2523,192,654,194,70,Employees.50to99,70.7,84.2,8731,873,87;873;8731,541714,54171,54;541;5417;54171;541714,Business Services,Research & Development,Business Services,Research & Development,bizservice,bizservice.r&d,3949964,Private,B2B,Yes,31-Jan-23,49500,49500,Series A,5-Dec-17,"Atlas Venture;Vertex Healthcare VC;Google Ventures;Takeda Ventures, Inc.","Atlas Venture;Vertex Healthcare VC;Google Ventures;Takeda Ventures, Inc.",Cambridge,Massachusetts,2138,United States,6,,,
480356702,1993,3169,$1 mil. - $5 mil.,415,31,110,30,13,Employees.10to19,0,0,7389,7379,73;737;7371;7379;738;7389;7372,541519,541511,54;541;5415;54151;541519;51;518;5182;51821;518210;513;5132;51321;513210;541511;516;5162;51621,Business Services,Custom Software & IT Services,Business Services,Custom Software & IT Services,bizservice,bizservice.techconsulting,12292219,Private,B2B,Yes,8-Aug-23,0,0,,,,,Franklin Park,Illinois,60131,United States,5,,,
359435570,2012,907580,$500 mil. - $1 bil.,69883,9075,42656,6098,3500,Employees.1000to4999,0,0,8742,874,87;874;8742,541613,54161,54;541;5416;54161;541613,Business Services,Advertising & Marketing,Business Services,Advertising & Marketing,bizservice,bizservice.marketing,10554516,Private,B2B,Yes,7-Nov-23,0,0,,,,,Highland Park,Michigan,48203,United States,18,Yes,351170319,351170319
124076089,1995,45349,$25 mil. - $50 mil.,3673,680,1677,368,136,Employees.100to249,-5.6,-16,4899,4813,48;481;4813;489;4899,517919,517810,51;517;5178;51781;517810;42;423;4234;42343;423430;5171;51712;517121;5179;51791;517919,Telecommunications,,Telecommunications,Telephony & Wireless,telecom,,14589417,Private,B2B,Yes,3-May-22,350,350,Debt,28-Apr-20,PPP,PPP,Coral Springs,Florida,33065,United States,11,Yes,24200040,24200040
3802900,2002,56714,$50 mil. - $100 mil.,7429,567,2098,427,198,Employees.100to249,-5.7,-4.8,7379,7372,73;737;7379;7372;7371,541519,541511,51;518;5182;51821;518210;54;541;5415;54151;541519;513;5132;51321;513210;541511,Software,Security Software,Software;Business Services,Security Software;Custom Software & IT Services,software,software.security,110400,Private,B2B,Yes,27-Jul-23,0,0,,,,,Gulf Breeze,Florida,32561,United States,11,Yes,38257386,43320050
354448012,1999,5662,$5 mil. - $10 mil.,458,84,209,76,33,Employees.20to49,0,0,1793,179,17;179;1793,238150,23815,23;238;2381;23815;238150,Retail,Furniture,Retail;Construction,Furniture;Commercial & Residential Construction,retail,retail.furniture,,Private,B2B,Yes,13-Jul-23,150,150,Debt,10-Apr-20,PPP,PPP,Phoenix,Arizona,85009,United States,5,,,
535401680,,417,"Under $500,000",33,6,15,4,2,Employees.1to4,0,0,7371,737,73;737;7371,541511,54151,54;541;5415;54151;541511,Telecommunications,,Telecommunications;Media & Internet;Business Services,"Broadcasting;Internet Service Providers, Website Hosting & Internet-related Services;Custom Software & IT Services",telecom,,,Private,,Yes,18-Feb-21,0,0,,,,,,,,Portugal,,,,
94209531,2006,2057971,$1 bil. - $5 bil.,269594,20579,76144,16858,7478,Employees.5000to9999,0,0,7389,7374,73;737;7374;7372;738;7389,518210,513210,51;513;5132;51321;513210;518;5182;51821;518210;516;5162;51621;511;5112;51121;511210,Software,Customer Relationship Management (CRM) Software,Software,Customer Relationship Management (CRM) Software,software,software.crm,605,Public,B2B,Yes,20-Feb-24,948074,342700,Stock Issuance/Offering,14-Feb-19,Undisclosed,General Catalyst;Undisclosed;Undisclosed;Undisclosed;General Catalyst;BA Venture Partners;Matrix Partners;General Catalyst;Matrix Partners;General Catalyst;Salesforce;GV;Scale Venture Partners;Matrix Partners;Steamboat Ventures;Altimeter Capital;Cross Creek Advisors;Undisclosed;Undisclosed,Cambridge,Massachusetts,2141,United States,10,,,
12259557,1999,12400000,Over $5 bil.,1624400,124000,421600,74129,52000,Employees.10000plus,4.4,8,8322,8069,80;806;8069;805;8051;8062;83;832;8322;801;8011,624190,623110,62;622;6223;62231;622310;6221;62211;622110;621;6211;62111;621111;623;6231;62311;623110;624;6241;62419;624190,Hospitals & Physicians Clinics,Medical & Surgical Hospitals,Hospitals & Physicians Clinics;Healthcare Services;Organizations,Medical & Surgical Hospitals;Elderly Care Services;Medical Specialists;Non-Profit & Charitable Organizations;Physicians Clinics,hospitals,hospitals.hospital,21716,Private,B2B,Yes,10-May-23,6000,6000,Series A,14-Jun-22,Banner Health;Brookstone Venture Capital Formerly Canal Partners,Banner Health;Brookstone Venture Capital Formerly Canal Partners,Phoenix,Arizona,85012,United States,186,,,
353745891,2007,14539,$10 mil. - $25 mil.,1904,145,537,219,92,Employees.50to99,-5.2,-13.2,7372,737,73;737;7372,513210,511210,51;513;5132;51321;513210;511;5112;51121;511210,Software,,Software,,software,,2617704,Private,B2B,Yes,21-Aug-19,0,0,Private Equity,14-Aug-17,Tencent,Tencent,Seongnam-si,Gyeonggi-do,,South Korea,1,,464978399,464978399
9360232,2003,12497,$10 mil. - $25 mil.,962,124,587,39,17,Employees.10to19,6.2,0,8742,874,87;874;8742;73,541613,54161,54;541;5416;54161;541613,Business Services,Management Consulting,Business Services,Management Consulting;Advertising & Marketing,bizservice,bizservice.consulting,10069157,Private,B2B,Yes,26-Aug-22,0,0,,,,,Atlanta,Georgia,30329,United States,2,,,
348581957,2011,14652,$10 mil. - $25 mil.,1890,146,410,511,241,Employees.100to249,151,217.1,7389,7375,73;737;7375;48;738;7389;7374,518210,51821,51;517;5171;51711;518;5182;51821;518210,Telecommunications,"Internet Service Providers, Website Hosting & Internet-related Services",Telecommunications;Software,"Internet Service Providers, Website Hosting & Internet-related Services;Engineering Software",telecom,telecom.internet,29872,Private,B2B,Yes,28-Sep-23,0,0,,,,,Birkirkara,Birkirkara,BKR4013,Malta,3,Yes,357967723,357967723
